3865 3956
300:0.987536 415:1.09155 442:1.14924 487:0.846991 590:0.826576 631:0.788603 870:0.810847 897:0.822928 995:1.03351 1086:0.850915 1725:0.843796 1754:0.825516 1759:0.78651 1875:0.832107 1940:0.907043 2142:0.808542 2143:0.808777 2235:0.787704 2512:0.783669 2590:0.785028
27:0.906417 28:0.81444 393:0.793102 416:1.2024 447:0.879268 450:0.815004 454:0.945902 471:1.02755 516:0.826161 618:0.817094 638:0.830081 654:0.7889 730:0.870608 863:0.793232 1235:0.954962 1860:0.787673 2168:0.829017 2230:0.881569 3033:0.840947 3180:0.79467
21:0.877882 24:0.926742 27:0.939069 49:0.864106 50:0.975131 84:0.858279 86:0.827255 96:1.25191 292:0.975044 310:0.856827 312:0.962148 673:1.20679 674:0.825945 772:1.18074 780:0.942282 785:0.849644 1906:0.882068 2300:0.863107 2807:0.835177 3213:0.891036
125:1.00604 181:0.963333 239:1.071 380:1.01706 416:0.868665 420:1.09174 503:1.07607 568:0.896827 610:1.28604 622:1.26721 802:0.926346 886:0.965228 973:1.28753 1349:0.908525 1378:0.98821 1384:0.939098 1431:0.867106 1523:0.884381 1738:0.909042 1781:0.940831
17:0.840859 18:0.934258 20:0.839395 22:0.991262 29:0.937443 46:0.958901 158:0.929431 244:0.869501 252:1.03587 278:0.897188 279:1.46772 314:1.14224 381:0.943556 613:0.966849 675:0.949089 679:0.941478 684:0.830649 764:0.867836 1235:0.833739 2230:0.857616
81:1.30516 563:0.903395 910:0.879169 1188:0.881097 1252:0.882143 1487:0.885377 1580:0.959507 1623:0.939471 1624:1.30762 1728:0.928307 2144:0.873265 2176:0.937073 3103:0.913756 3105:0.877236 3133:0.893866 3152:0.971684 3199:1.21745 3201:0.900182 3543:0.904245 3648:0.876496
49:0.831641 55:0.886234 59:0.891122 86:0.923959 437:1.00849 447:0.873863 596:0.844889 634:0.843584 935:0.835458 995:0.878153 1006:0.853504 1066:0.826681 1168:0.82691 1546:1.07349 1759:1.05145 1875:0.840192 1909:0.8335 1945:1.01547 1966:0.82302 2218:0.824863
4:1.18681 400:1.09728 503:0.895523 626:1.3309 662:0.930841 664:0.878333 704:1.45398 705:1.39881 706:0.882227 709:0.925919 810:0.845969 815:0.89456 837:0.933249 838:1.02531 864:0.951846 1169:0.853892 1433:0.849544 1544:0.947204 1606:0.910391 1656:0.913968
309:0.800155 416:1.19176 471:1.08558 472:0.959804 505:1.02277 529:0.838714 828:0.800382 961:0.878018 978:0.793428 1002:0.815833 1263:0.797236 1272:0.837668 1449:0.847087 1961:0.928536 1999:0.825484 2085:0.788809 2168:0.812928 2434:0.818498 2664:0.823631 2962:0.868398
99:0.812771 218:0.788227 358:0.801229 396:1.23544 420:1.05707 703:0.800309 795:0.788452 1040:1.03784 1319:0.859485 1391:1.07365 1432:0.913655 1462:0.795798 1463:0.922262 1467:1.25921 1523:0.793916 1705:1.01378 1927:0.772351 1937:0.791654 2301:1.48811 3633:0.794512
321:0.938034 447:0.891854 459:0.986719 460:0.863963 471:0.866218 516:0.877262 529:1.04766 619:0.924613 739:0.874207 750:0.93679 828:0.887093 889:0.901029 922:0.833293 1002:0.844169 1272:0.938088 1758:0.846607 1831:0.919677 2296:0.85114 2506:0.856529 2664:0.936784
181:0.878394 183:0.842919 333:0.914525 380:0.89972 415:0.952065 420:1.01514 551:0.881905 589:0.83696 610:1.45619 802:0.901575 886:1.18344 973:0.985096 1325:0.873898 1391:0.87848 1432:0.879922 1483:0.886006 1552:0.844267 1738:0.854001 1783:0.841604 3665:0.991295
9:0.817701 55:0.837387 92:1.00265 211:0.857918 233:0.829682 253:0.890734 292:1.07536 295:0.834381 305:0.846092 311:0.864651 312:0.889411 417:0.839046 435:0.900395 569:0.864176 588:0.870366 772:0.848537 780:0.87243 1110:0.838904 1237:0.859603 1285:0.817351
4:1.32727 9:1.05747 10:0.846147 11:0.931804 14:1.39157 19:0.891652 22:0.919231 46:0.821488 87:0.849206 146:0.837447 170:0.881355 211:0.844365 238:0.838264 244:0.925636 245:0.910954 339:0.933871 367:0.86888 417:0.894999 785:0.827662 2518:0.864764
217:0.881287 436:1.14909 511:0.980441 1248:1.23712 1249:0.857443 1275:1.38472 1307:0.898978 1565:1.08732 1662:0.879238 1844:0.849259 1848:1.07663 1849:1.38458 1893:1.56827 1924:0.936662 2128:0.865919 2636:0.939562 2811:1.02786 2812:0.964576 3277:0.875068 3743:0.856245
349:0.816282 351:0.867285 447:0.84334 462:0.925636 463:0.860958 464:0.862574 468:0.799172 521:0.836834 530:0.868227 618:0.976121 804:0.818715 863:0.904538 1302:0.835864 1688:0.813183 1703:0.799779 1733:0.822763 1997:0.845387 2479:0.848063 2578:0.842359 2907:0.826676
166:0.889012 167:0.921209 240:0.834804 569:0.869301 597:0.903003 687:0.921918 703:1.5214 710:0.838699 817:0.851015 935:0.888466 1176:0.840299 1557:0.827295 1681:0.829693 1842:0.822719 1929:0.829261 2141:0.860322 2537:0.871508 2720:0.911804 2854:0.944444 2855:0.971296
131:1.26332 240:1.01094 433:0.823487 604:1.20409 802:0.821599 941:0.847045 948:0.812684 1387:0.810812 1553:0.838684 2212:0.814425 2258:0.818149 2337:0.851192 2340:0.91128 2421:0.831981 2631:0.849985 2674:0.86313 2675:0.805961 2676:0.80658 2815:0.834571 3431:0.806001
180:0.899676 327:0.97607 374:0.907633 565:1.03747 592:0.895307 609:1.17414 692:0.887475 1711:0.8878 1715:1.05273 2144:0.889649 2868:1.00349 2942:1.32375 2983:1.02239 2985:0.928125 3130:1.02018 3192:0.96901 3263:1.07783 3330:0.868434 3334:0.86462 3467:0.91858
0:0.898245 40:0.8332 54:0.860709 72:0.818906 547:0.924476 568:0.798971 629:0.94826 651:1.07476 660:0.809248 663:1.08459 710:1.00162 711:0.935305 725:0.84656 824:0.824706 827:0.811129 919:0.824648 1083:0.890434 1169:0.810431 1917:0.909387 2808:0.861326
0:0.980896 4:1.38462 154:0.82936 189:0.83861 197:0.80622 260:0.928477 303:0.790386 389:0.948693 390:1.14681 400:1.40622 404:0.789954 549:0.878453 625:0.840737 656:0.810639 734:0.81753 782:0.897337 854:0.980945 1389:0.892324 1425:0.831821 2105:0.849332
10:0.955401 12:0.830977 13:1.0168 23:1.28229 27:1.02624 46:0.846165 56:0.838616 72:1.32125 73:0.840273 140:0.990053 185:1.40104 227:0.972929 233:0.840398 310:0.913207 501:0.854886 673:0.888212 765:0.889467 780:0.895226 1053:0.850308 1712:0.833087
53:0.968269 286:0.854229 391:1.50492 513:0.871652 539:0.864421 543:1.05094 547:1.00255 590:1.23243 630:1.276 634:0.858426 707:1.08955 718:1.04194 720:0.866814 781:1.01365 817:0.878694 824:1.04697 1017:0.908331 1038:1.17154 1582:0.890246 1807:0.857181
81:0.952631 124:0.816889 154:0.971095 169:0.838254 260:1.14646 275:0.810751 277:0.895862 390:0.996148 517:0.824917 595:0.877792 734:0.850376 829:0.81039 910:0.816009 1138:0.933163 1332:0.816429 1425:0.828329 1455:0.895077 1547:0.84851 2598:1.06474 2752:0.811223
9:0.816932 23:0.983598 55:0.823073 84:0.830592 97:0.921689 188:0.81541 238:1.15732 245:0.968223 268:1.04416 283:0.892192 289:0.887126 319:0.906601 468:0.816858 498:1.0357 499:1.00411 630:0.820709 678:0.84802 921:0.819665 936:0.836069 941:0.854733
46:1.01011 50:0.878638 64:0.923059 72:1.12411 140:1.09591 252:1.08274 292:0.916425 310:1.0703 312:1.2741 366:0.923036 440:0.862004 501:1.02032 569:0.872198 636:0.900844 673:0.888417 1237:0.874013 1294:0.884687 1484:0.907724 2141:1.021 2854:0.884141
72:1.12597 84:1.04189 220:1.02854 229:0.878525 239:1.28614 310:1.4247 681:0.88683 684:0.909934 710:0.91943 952:1.42786 973:0.930561 1061:1.02154 1326:1.14349 1365:0.841332 1506:0.869279 2073:0.911661 2252:0.900305 2295:0.85223 2984:0.986983 3412:0.858811
239:1.29086 310:1.05178 503:0.912644 568:0.84644 589:0.94221 610:1.08593 622:1.06983 626:0.937189 659:0.963748 886:1.05351 973:1.10537 1281:0.889541 1325:0.900019 1326:0.902472 1362:0.862877 1381:0.915817 1429:0.88511 1431:0.842047 1433:0.850077 1740:0.845575
4:0.860883 7:0.875306 8:0.875491 19:0.86517 56:0.855461 58:0.852911 67:1.11807 88:0.974654 89:0.947802 98:0.87518 130:0.843685 163:0.903533 191:0.864713 205:1.0157 208:0.837759 249:0.96156 372:0.837911 417:0.848577 680:0.838789 2586:0.835937
4:1.34447 62:1.16529 110:1.29107 197:0.847388 199:0.922052 384:0.926518 400:1.28273 422:0.867374 423:1.21048 461:0.863299 648:1.29219 726:0.883316 738:0.927508 747:0.840721 750:0.856578 752:0.854992 789:0.880256 828:0.87152 1034:1.22061 1786:0.849567
17:1.1582 19:0.853509 23:0.844565 59:1.28499 73:0.871042 74:0.85839 76:1.3456 137:0.834798 210:1.05536 310:1.01709 348:0.828671 463:0.821589 1168:0.896678 1492:0.939512 1494:0.831365 1609:0.83278 1638:0.944704 1907:1.0158 2489:0.858358 2549:0.81648
307:0.85686 479:0.862368 517:1.02678 641:0.87127 1041:0.984943 1266:0.861894 1276:0.856431 1287:0.898874 1288:0.943433 1289:0.916006 1298:0.888721 1330:1.08492 1332:1.10257 1346:1.15163 1761:0.908297 1857:1.02322 1887:0.858411 2534:0.917172 3292:1.40229 3349:1.21233
6:0.952392 212:1.02144 240:0.808148 286:0.902961 311:0.86716 342:0.859339 444:0.836698 564:0.815566 590:1.37728 630:0.814571 666:0.806275 703:0.940098 709:0.898042 710:0.811446 822:0.860323 863:0.820146 870:1.0303 1867:0.837486 2256:1.10583 2631:0.826097
71:0.97192 72:1.49871 82:0.795262 129:0.779963 140:0.776443 185:0.922528 340:0.812662 354:0.818336 397:0.828773 699:1.07858 765:0.856594 921:1.28 1553:0.782879 1810:0.794568 2549:0.793955 3209:0.80422 3276:0.799569 3371:0.874777 3407:1.15538 3463:0.79473
41:0.894835 152:0.813946 181:0.851757 239:0.922068 321:1.03908 420:1.17273 421:0.850639 503:1.19771 563:0.900994 568:0.844602 584:0.825698 612:1.17481 622:1.29868 718:0.92133 843:0.919645 952:0.999339 973:1.20155 1281:0.978198 1382:0.856875 1384:0.896554
123:0.836154 309:0.863959 503:0.946714 568:1.04643 686:0.881826 735:0.850053 1044:0.910606 1138:0.865868 1187:0.860737 1376:1.48062 1377:0.85965 1378:1.41411 1379:1.25419 1430:0.863229 1462:0.821664 1771:0.886446 2486:0.913766 3275:0.802598 3323:0.822243 3448:0.883615
565:0.979554 591:0.933539 609:0.882625 692:0.954985 831:0.889798 1462:0.861142 1519:0.939264 1636:0.998861 1637:0.866931 2868:1.25844 2869:1.00992 2942:1.23788 2983:0.974818 3130:0.844835 3199:1.05586 3263:0.894555 3466:0.931524 3467:0.88036 3487:0.948905 3610:0.928549
433:0.841536 543:0.921025 626:1.41988 703:0.845263 704:1.26652 705:1.18889 707:1.02007 815:0.865331 819:0.962102 837:0.955214 864:0.996321 869:0.947786 1081:0.921338 1091:0.914593 1169:0.868383 1433:0.846425 1606:0.960956 1656:0.938861 1695:0.895668 3347:0.88559
76:0.895953 105:0.796909 134:0.8621 348:1.15668 349:0.873416 350:0.905634 351:0.879426 419:1.28384 1105:0.8104 1152:0.829115 1330:0.808561 1509:0.856191 1539:0.807774 1898:1.12073 1947:0.894186 2387:0.802215 2549:0.819059 2653:0.97168 2654:0.79692 2813:0.863038
133:0.854672 189:0.807228 190:0.815623 193:0.805307 388:0.840866 390:1.14161 563:0.830908 575:0.939905 595:0.841696 633:1.0496 670:0.905574 671:0.837261 828:0.892305 829:0.787625 1425:0.897163 1664:0.795279 1824:0.80739 2130:0.85854 2706:0.81837 3552:0.775466
17:0.912182 46:0.8601 71:0.834351 72:1.42828 140:0.87998 205:0.891231 252:0.860304 279:1.20727 310:0.936629 314:1.13067 315:0.864958 502:0.870557 765:1.09892 774:0.870252 877:1.07316 921:1.05555 952:0.83741 1053:1.02111 1057:0.863636 3276:0.837568
174:0.859342 176:0.782904 181:0.79594 183:0.857779 250:0.811223 268:0.783679 270:0.828459 310:0.833453 366:0.77302 503:0.880687 584:0.806979 599:0.77533 610:0.772123 622:0.814808 886:0.777801 1117:0.814749 1462:1.00117 1501:0.779152 1522:1.03405 1683:0.858067
5:0.862024 306:0.826782 363:1.1265 481:0.902734 551:0.840279 615:0.909685 895:0.830091 1071:0.825944 1138:0.956939 1260:0.892002 1261:0.873013 1421:0.845083 1562:0.884971 1563:0.827393 1844:0.84309 1848:0.8769 1882:0.844408 1892:0.82564 1994:0.852862 2111:0.833184
36:0.93753 39:1.02636 58:0.995055 77:0.921927 119:1.11464 120:1.04607 178:0.961574 191:0.931312 225:0.882959 229:1.11211 410:0.902649 609:0.866458 824:0.857973 977:1.0223 1326:0.859247 1402:0.892346 2495:1.07626 2868:0.873955 2942:0.873107 3263:0.903329
4:0.891579 11:1.02863 27:0.811162 32:0.80566 94:0.886647 134:0.836382 209:0.943942 217:0.830926 218:0.908543 270:0.800493 309:0.906371 382:0.810224 384:0.834152 400:1.05546 417:0.838469 508:0.826952 861:0.812135 1616:0.838626 2779:0.825217 2905:0.817056
81:0.935069 152:0.963938 309:0.93431 363:0.91893 380:0.832218 421:1.10501 563:1.04045 568:0.83436 615:0.91666 622:1.46832 743:0.861075 973:1.10295 1138:1.29198 1183:0.837114 1281:1.15039 1459:0.896418 1554:1.25476 1745:0.847848 2486:0.911715 3259:0.991229
333:1.36594 447:0.920033 450:0.923344 471:1.50805 472:1.35288 505:1.0015 647:1.18679 729:1.2531 961:0.83644 1170:0.860635 1171:0.841397 1464:0.828719 1470:0.859093 1985:0.825516 2001:0.827374 2029:0.853437 2269:0.945663 2276:1.00929 2837:0.902217 3070:0.911739
27:1.13595 105:0.940512 114:0.880808 217:0.93741 363:1.42696 395:0.893452 608:0.830847 615:0.84184 623:0.865279 693:0.847759 779:1.22713 933:0.948138 934:1.06703 956:0.909853 1139:0.975847 1204:0.948279 1239:0.832527 1271:0.912592 1706:0.833362 1707:0.843818
277:1.43781 400:0.92041 431:0.842379 452:1.48632 512:1.4448 820:0.98235 1088:0.885909 1101:0.948129 1102:0.90365 1103:0.882163 1145:1.03433 1146:1.02897 1151:1.12575 1211:0.8646 1212:0.908951 1250:0.881619 1420:0.91504 1679:0.864982 2523:0.836557 3251:1.03391
4:0.980631 400:1.30851 513:0.859177 539:0.888283 540:0.909381 541:1.01169 542:1.20768 713:0.834634 745:0.898335 793:0.899215 813:0.816296 833:1.09812 834:0.924509 840:0.893215 855:1.0987 931:0.879341 1233:0.851126 1660:0.818445 1661:0.817138 1662:0.815158
4:0.899347 10:0.853078 22:0.891069 23:1.28354 27:1.2143 29:0.877888 48:0.886036 96:0.846776 97:0.854438 209:0.910013 227:0.874773 238:1.3772 289:0.956422 294:0.887717 319:0.963797 881:0.985495 990:1.32012 1300:0.976831 1525:0.920361 1725:0.843909
333:1.41 448:0.925483 450:0.820804 471:0.975398 472:0.83549 647:0.976573 756:0.904928 757:0.931012 845:0.866939 920:0.813374 945:0.843979 976:0.869055 1271:0.940757 1352:0.844001 1871:0.82086 2001:0.881297 2077:0.851652 2234:0.87245 2269:0.828688 3070:0.842928
17:0.949953 72:1.08062 93:0.966569 138:1.11047 139:1.47769 207:0.933034 252:1.2415 310:1.4376 313:0.93414 318:0.90207 446:0.940233 1226:0.904522 1328:0.913168 2043:0.896224 2073:0.93285 2248:1.07521 2302:0.935631 2335:0.94659 2612:0.933259 2937:0.924882
427:0.871681 513:1.29081 539:1.17634 542:0.898348 745:0.918518 813:1.08528 834:1.0247 1267:1.02301 1340:0.893764 1372:0.973381 1420:0.970966 1427:0.897589 1428:0.939846 1450:0.982582 1571:0.920312 1908:0.871919 2561:0.867898 2572:0.877644 2677:1.03013 2736:0.879424
27:1.31967 28:0.937313 105:0.857565 168:0.849204 355:1.11382 490:1.19501 514:0.848637 623:1.30007 627:0.982141 701:0.852021 731:1.08902 779:0.893392 874:0.873417 953:1.01935 956:0.834481 990:0.859047 1042:1.29573 1392:0.927578 1504:0.953016 1511:0.899486
218:0.85719 321:1.28573 450:0.975726 471:1.30543 472:1.28871 505:0.968908 618:0.813942 741:0.819075 795:0.805013 822:0.919482 1179:0.831796 1235:0.82346 1257:0.805102 1999:0.838728 2244:0.903719 2276:1.07244 2302:0.904115 2506:0.853043 3255:0.84321 3451:0.831691
286:1.31672 391:1.00622 547:0.915038 570:0.894749 590:1.11771 630:0.954898 634:0.880054 704:1.04558 705:0.965085 707:0.958449 710:0.882201 822:0.868114 823:0.908252 824:1.01809 1017:1.29408 1022:0.872727 1038:0.896555 1746:0.884243 2510:0.921477 3623:0.91453
134:0.850696 333:1.20517 349:0.837128 454:0.829753 471:1.31672 472:1.04482 516:0.872198 618:0.836597 654:0.952758 942:0.833691 961:0.828222 1074:0.878046 1426:0.84859 1464:0.850306 1614:0.850727 1733:0.903828 1999:0.87287 2901:0.852458 2907:0.858109 3070:0.830104
16:1.33699 132:0.909389 133:0.88148 522:1.37634 524:1.07484 525:1.15124 526:1.16421 557:0.841752 633:1.52153 667:0.998886 670:1.03213 671:0.91576 734:0.97285 742:1.09389 871:0.924907 909:0.871804 1001:1.13751 1002:0.904095 1389:0.860757 2589:0.904329
239:0.878521 240:0.925375 323:0.931801 388:0.864339 563:0.813595 568:1.07673 611:0.929109 757:0.815252 802:0.831563 847:0.956474 886:0.823276 973:0.855708 1164:0.827937 1349:0.841176 1377:1.11709 1378:0.838 1384:0.885784 1459:0.833347 2138:0.814743 2543:0.822436
197:0.942143 437:0.97131 468:0.846885 477:0.860596 529:0.840766 564:0.877842 566:0.957174 590:0.887638 737:0.877974 750:0.970473 1617:0.822605 1642:0.844712 1758:0.83905 1759:0.831549 1797:0.962512 1798:0.889125 1945:0.882279 1974:1.04208 2143:0.829334 3622:0.81181
105:0.885261 168:1.096 209:0.863466 217:1.31277 343:0.968386 363:1.22293 429:1.39119 549:0.886242 787:0.922382 934:0.842267 998:1.30166 1273:1.06459 1353:0.84562 1449:0.885936 1921:1.26652 2306:0.848382 2581:0.86588 3411:0.833418 3575:0.842094 3669:0.986539
462:1.07905 522:1.32002 524:1.02492 543:0.883018 590:1.07025 743:0.953693 769:0.910681 791:0.894866 800:0.858831 909:0.895459 910:0.930011 1028:0.863418 1116:1.00251 1121:0.897723 1206:0.904804 1207:1.12049 1213:0.989352 1215:0.85381 1541:0.899694 1598:1.00083
40:0.833994 239:1.4467 310:0.901749 318:0.844088 504:0.907204 547:1.02604 611:0.911906 622:0.948698 630:0.903574 659:0.932373 705:1.0067 710:1.05032 718:0.861952 843:0.858217 952:1.04165 1281:0.858811 1326:1.17531 1327:0.855746 1606:0.842225 1690:0.856072
81:1.07439 93:1.08473 166:0.909932 167:0.955459 265:0.936698 266:1.13379 323:0.956567 413:0.957126 504:0.907932 630:0.892612 662:0.881113 663:0.923645 703:1.13524 706:0.909085 710:1.21076 711:1.13791 712:1.42844 820:0.882538 825:1.07077 1169:0.932467
38:0.818037 39:0.788074 119:0.785496 153:0.834714 195:1.06059 220:0.802793 229:0.849684 239:0.790959 257:0.783989 391:0.807751 414:0.82188 443:0.776471 607:0.78559 687:0.783018 1061:0.834535 1397:0.790036 2141:0.785369 2279:0.808891 2348:0.81791 2889:0.832308
190:0.862134 321:0.92221 322:0.874001 447:0.993338 464:0.919915 505:0.875973 533:0.807947 618:0.92465 771:0.884803 784:0.864601 794:0.875054 1152:0.821059 1235:0.835776 1408:0.826046 1478:0.825149 1834:0.886436 2032:0.833975 2042:0.829873 2076:0.835186 2506:0.837151
4:0.82666 29:0.819066 41:0.882394 48:0.785273 55:0.863076 71:0.820571 88:0.91695 130:0.867515 170:0.92996 205:0.965846 230:0.812705 233:1.00374 327:0.841841 407:0.793374 421:0.808491 599:1.25551 843:0.802935 953:0.807701 1387:0.798351 2665:0.897552
73:0.924074 227:0.861836 295:0.868171 562:1.07152 1486:0.871808 1771:0.902836 1840:0.929121 1878:0.929107 1881:1.00233 1899:0.894195 1900:0.964757 1922:0.852134 1923:0.867966 1926:0.863824 2116:0.942472 2117:0.859742 2264:0.962123 2300:0.870535 2596:0.968893 3434:0.859209
36:0.884919 118:1.05776 119:1.09191 120:1.0901 178:1.09504 191:1.20391 193:0.847121 194:0.847583 195:0.968584 219:0.892447 229:0.87866 563:0.903659 607:1.06508 777:0.830424 916:0.848521 977:1.08463 1402:1.34906 1732:0.820679 2362:0.853479 2766:0.847611
153:0.834351 169:0.843289 431:0.834683 484:0.991913 731:0.924484 1455:0.869879 1488:0.843534 1726:0.847673 1853:0.885755 1877:0.908127 2047:0.844698 2048:0.953307 2049:0.931054 2124:0.918619 2149:0.879974 2427:0.862717 2597:0.843068 2620:1.01632 2802:0.894044 2958:0.843224
310:1.05816 328:0.817507 503:1.08379 626:1.25455 659:0.929084 703:0.833103 704:0.98205 705:1.04457 707:0.848044 712:0.833769 815:0.821815 864:1.04367 869:0.828486 1091:0.901877 1325:0.855858 1361:0.937596 1362:0.881371 1433:0.840247 1606:0.951868 2633:0.862836
53:0.845304 166:0.844549 239:1.18499 265:0.894641 286:0.869924 503:1.03332 547:0.899119 589:0.851131 626:0.844279 659:1.43897 662:1.25043 664:1.51328 665:1.4837 705:0.882147 716:0.997825 717:1.04591 815:0.982371 869:0.857099 1302:0.869871 1468:0.991165
85:0.817563 233:0.83244 261:1.01276 354:0.773724 501:0.861714 562:0.826317 615:0.834086 635:0.822808 823:0.775041 957:0.781304 1005:0.913602 1031:0.773449 1110:0.934356 1179:0.783899 1573:0.785686 1921:0.794835 2008:0.775857 2171:0.804011 2289:0.819584 3358:0.792256
21:0.957986 37:0.828563 227:0.858114 265:0.928681 266:0.915076 286:0.870272 310:0.842783 338:0.856841 388:0.905364 400:0.932248 634:0.825818 664:0.875519 709:0.837536 716:1.02141 842:0.823509 1039:0.862076 1169:0.983249 1174:0.835378 1337:0.836893 1403:0.840635
217:0.926025 227:0.96285 343:0.826951 429:0.903383 1179:0.817663 1449:1.11219 1559:0.830675 1835:1.1162 1839:0.980182 1906:1.15585 1921:1.0727 1976:0.951118 1981:0.87155 2156:0.821262 2384:1.05717 3075:0.859421 3386:0.833971 3608:0.871121 3865:0.833081 3866:0.833
98:0.835607 119:0.833848 120:1.01199 229:0.893991 280:0.940398 309:1.01515 363:0.915133 563:0.943927 973:0.837867 998:0.934979 1138:1.26391 1164:0.856208 1281:0.858606 1332:0.888937 1402:0.940134 1535:0.836392 1732:1.22427 2727:0.875211 2766:0.881183 3087:0.909146
4:0.831966 130:0.855521 179:0.805291 232:0.826749 327:1.09121 330:0.804383 366:0.791248 501:0.839869 565:0.818181 591:0.84887 595:0.834073 740:0.791779 766:0.804935 843:0.821959 2665:0.859755 2868:0.794286 2942:0.895554 2985:0.869328 3530:0.848348 3757:0.802584
333:1.09493 437:1.23352 750:0.930861 769:0.973087 875:0.926986 921:0.916676 1328:0.962867 1346:0.843731 1463:0.871323 1553:0.829732 1736:0.843592 1758:0.954571 1759:1.03545 1761:0.830547 1894:1.02278 2031:0.870959 2298:1.018 2691:1.03957 2711:0.850287 2713:0.864794
24:0.993652 169:0.815543 491:0.827907 668:0.95264 942:1.04613 944:0.984508 976:0.841316 1003:0.964421 1005:0.912427 1125:0.838277 1172:0.842436 1215:0.840245 1216:0.799473 1315:0.817731 1438:0.960736 1444:0.850941 1675:0.803026 2132:0.842588 2914:0.802403 3397:0.831188
31:0.970721 48:0.857762 62:0.828355 141:0.912105 231:0.800754 276:0.79376 369:0.797427 448:0.887002 449:0.925841 480:0.809372 531:0.797392 544:0.820203 784:1.12928 789:0.807775 1104:0.80788 1117:1.01412 1152:0.874421 1478:0.88731 1834:0.861104 2607:0.794774
81:0.834139 90:0.897319 105:0.995441 115:0.841406 143:0.892243 363:1.17816 364:0.97214 475:1.15288 577:0.893901 615:0.942733 814:0.861808 925:0.837478 933:0.906508 934:0.844404 1071:0.884654 1239:0.856037 1631:0.857911 1671:0.862994 1718:0.855868 3494:0.833475
0:1.18082 1:1.12274 2:0.983834 39:0.911344 79:0.832253 81:0.831311 154:0.834165 260:0.900922 303:0.855623 404:0.881877 547:0.899002 563:0.99708 615:1.15401 927:0.89021 932:0.842441 1059:0.836991 1316:0.833027 1352:0.846063 1554:0.824826 2307:0.825786
