3865 3956
300:0.990035 415:1.09399 442:1.15079 487:0.846991 590:0.826339 631:0.787165 870:0.812382 897:0.820964 995:1.03408 1086:0.847616 1725:0.843251 1754:0.826147 1759:0.784352 1875:0.830335 1940:0.90453 2142:0.809802 2143:0.807654 2235:0.785926 2512:0.783733 2590:0.785097
9:1.31502 10:0.87735 11:1.44222 22:0.943417 28:0.837722 34:0.923702 48:0.8945 57:0.90677 151:0.913115 159:1.04014 160:0.942532 233:0.839113 244:0.826305 282:0.859555 331:0.846971 341:0.992247 417:0.922327 586:0.818948 1672:0.833208 1720:0.930278
53:0.912356 391:0.850219 547:0.868895 630:1.1413 651:1.12648 663:0.960632 703:1.15351 710:1.2773 712:0.868696 718:0.838118 771:0.85445 1083:0.909672 1169:1.16848 1404:0.954559 1408:0.898595 1434:1.25322 1694:0.82712 1917:0.856208 2808:1.14391 3670:0.947412
199:0.903887 218:1.16604 384:1.30074 596:0.834287 944:0.835611 1036:0.834252 1614:0.832694 2177:0.915303 2424:0.928047 2444:0.871311 2464:0.866366 2509:0.985158 2905:0.882123 2966:0.890986 2968:0.859872 2972:0.977025 2973:0.822093 2994:0.829944 2995:0.849427 3013:0.824452
167:0.818922 310:0.793181 323:1.26109 386:0.836777 663:0.961602 711:1.22985 1109:0.843148 1378:0.791379 1434:0.862112 1435:1.33323 1689:1.1777 1754:1.16355 1842:0.843795 1919:1.06162 1929:0.792769 2051:1.06336 2320:0.79947 2406:0.810242 2843:0.795211 3364:0.91969
55:0.890847 64:0.849877 71:0.813349 72:0.872551 81:0.809722 129:0.817927 140:0.859715 183:1.02966 220:0.823138 239:1.1724 310:1.0548 367:0.857027 584:0.964083 611:1.05864 952:0.825716 973:1.06006 1365:1.16169 1432:1.09118 2328:0.853442 3412:0.815353
105:0.904881 309:1.09133 373:0.943872 581:0.83396 686:0.861696 691:0.841099 998:1.16091 1044:0.878496 1070:0.774754 1138:0.878402 1376:1.23303 1378:0.845733 1384:0.82468 1474:0.797751 1475:0.775252 1487:0.83521 1628:0.777803 1980:0.79818 3323:0.775979 3391:0.829487
125:0.945121 181:0.895075 416:1.39151 471:1.51108 472:1.33828 610:0.886172 784:0.838529 961:0.867147 1031:0.8481 1240:0.869514 1781:0.864533 1961:0.8462 2085:0.992337 2168:0.890026 2276:1.00272 2364:0.832542 2581:0.870186 2792:0.869778 3070:0.845153 3760:0.875578
81:0.843705 239:1.15873 322:0.823505 328:0.833894 380:0.973797 420:1.15903 589:0.836261 610:1.09956 611:0.924563 622:1.16875 711:0.851466 802:1.51123 867:0.900738 952:1.36758 973:1.32216 1323:0.835234 1349:1.03518 2333:0.857753 2543:0.847537 2679:0.839211
22:0.847599 31:0.913941 169:1.03935 352:0.828419 469:0.856048 620:0.852683 731:0.836295 1125:0.882672 1292:0.839762 1848:0.892571 1876:0.893839 1877:0.846741 2124:0.836725 2153:1.10609 2173:0.847153 2760:0.861376 2839:0.896555 2980:0.863612 3279:0.856695 3745:0.846152
4:1.2748 11:1.12107 16:0.88829 109:1.20287 199:0.859626 242:0.95992 384:0.8448 400:1.50307 465:0.892941 621:0.865307 647:0.865596 648:0.841573 738:0.861068 739:0.923277 747:0.909731 788:0.951448 789:0.844031 814:0.875918 979:0.842872 1035:0.871732
0:0.813056 81:0.98879 296:0.868044 388:0.869174 391:0.867626 547:1.06463 548:0.891753 575:1.09397 718:0.849155 756:0.809328 817:0.849902 910:0.807145 991:0.959406 1313:0.919261 1526:0.961689 1527:0.951902 1606:0.853793 1824:0.943995 2130:0.853033 2732:0.936186
131:0.905375 166:1.02529 167:1.0299 239:0.995945 286:1.0318 388:0.937059 562:1.00634 611:0.869932 658:1.25165 659:1.27708 662:0.922198 663:0.954204 709:0.840118 711:0.95773 825:0.84038 864:0.895333 952:0.9483 1361:0.835936 1606:0.8835 1754:0.851846
4:1.38208 11:0.852232 14:0.844919 21:0.890693 27:0.79786 29:0.851816 32:0.94964 41:1.07243 102:0.863231 153:0.836909 170:0.814338 211:0.811412 244:0.807611 264:0.818739 270:1.13189 282:0.822376 417:0.980741 1039:0.806088 1525:0.796981 2518:0.799685
4:0.887273 87:0.857834 88:0.843951 343:0.901472 881:1.50208 1172:0.959597 1515:0.891053 1516:1.06017 1520:0.917134 1521:1.082 1535:0.844618 1536:1.35516 1538:1.11695 1595:0.845124 1613:0.882284 1784:0.878476 2729:0.860559 3165:1.00686 3392:0.938389 3730:0.974824
333:1.43489 450:0.969949 471:1.61053 472:1.36124 647:1.06265 891:0.896604 961:0.946518 1004:0.86558 1011:0.861582 1025:0.88726 1170:1.10725 1235:0.945371 1470:0.939125 1500:0.86743 1961:0.921254 2029:0.872327 2269:0.874091 3056:0.879911 3070:0.941119 3421:0.869982
4:1.47567 24:0.867861 32:1.18659 34:0.799478 50:0.815708 62:0.926619 170:0.800046 233:0.814769 238:0.800907 244:0.850477 382:0.802195 394:0.862364 395:0.905316 400:0.78521 422:0.793051 445:0.787107 459:1.11237 613:0.798238 779:0.976504 999:0.807585
99:0.81672 166:0.768758 167:0.799812 218:0.968081 280:1.20595 296:0.773889 471:0.997175 648:0.769478 869:0.817301 922:0.791091 998:0.986965 1006:1.05135 1464:0.787604 1842:0.836722 1906:0.769038 1968:0.774556 1969:0.791686 2434:0.81736 2727:0.872869 3399:0.833681
333:1.59011 471:1.475 472:1.41886 647:0.926676 891:0.900507 920:0.911427 961:0.89519 1004:0.858736 1025:0.935875 1093:0.865581 1170:1.10327 1360:0.996423 1500:0.838233 1999:0.885349 2006:0.82964 2269:0.849945 2276:0.916409 2433:0.82394 3070:1.01029 3421:0.903858
11:0.998609 27:0.879796 105:1.00988 185:0.861329 233:0.808514 270:0.920236 328:0.852883 363:0.993865 400:0.935226 519:0.827665 608:0.936258 625:0.813542 735:0.853485 736:0.832965 894:0.838543 924:0.83305 1139:0.814377 1208:0.844312 1285:0.820061 1833:0.80648
36:0.982449 81:0.940264 118:1.02176 119:0.925563 120:0.942394 178:1.16552 191:1.09406 193:0.929117 219:0.875122 280:0.881465 480:0.883073 553:1.07633 563:1.13229 607:0.933214 977:0.875711 1040:0.88266 1332:0.930886 1402:1.17369 1415:1.05093 1732:0.94366
473:1.00984 522:0.854294 524:0.868457 543:0.856082 734:0.883133 746:0.848422 799:0.868865 800:0.898998 909:0.852438 910:0.879131 1095:0.871652 1125:0.858381 1132:0.891456 1213:0.862261 1405:0.867255 1541:0.940989 1598:0.930229 1666:0.945908 2124:0.855631 2939:0.844597
183:0.878557 239:1.10929 396:0.88099 421:0.89241 437:0.91858 584:1.28607 591:1.05905 622:0.850875 710:0.897268 802:1.17237 921:0.813499 952:0.905125 973:1.00219 1365:1.07261 1387:0.871645 1432:0.920695 1464:0.853764 2333:0.901211 2483:0.860827 2565:0.808991
124:0.942192 169:0.915552 348:0.948516 481:0.937964 620:0.886871 759:0.876641 862:1.1014 1138:0.895735 1273:1.12729 1353:0.910497 1410:1.06534 1447:0.931526 1562:0.915782 1791:0.931281 1882:1.20583 2194:1.13954 2934:1.02947 3135:0.903561 3231:1.1015 3668:0.907604
129:0.900212 168:1.10206 184:0.968476 209:0.985168 227:0.991352 261:1.09584 332:0.927869 394:0.874249 419:1.45714 678:0.858922 957:0.960666 1179:1.07321 1194:0.967192 1813:0.96924 1898:1.05795 1900:1.12611 1922:0.887449 2653:1.21393 2810:0.951888 2813:0.883861
4:1.17155 277:1.01532 400:1.30134 451:0.842602 452:1.30282 512:1.22572 590:0.919113 638:0.844397 820:0.944905 1101:0.864849 1102:0.94632 1103:0.891738 1145:0.988951 1146:0.98981 1151:0.862583 1210:0.976816 1212:0.873755 1267:0.846455 1420:0.895178 3251:0.852386
400:1.1363 479:0.962752 480:0.911525 550:0.925838 551:0.915078 734:0.963703 865:0.937513 1039:0.958951 1040:1.50978 1041:1.44397 1155:1.03638 1156:1.03109 1274:0.98379 1276:0.914443 1288:0.91413 1318:0.954053 1332:1.11319 1653:0.924318 1654:0.930743 1655:0.92438
328:0.895798 462:0.951726 522:1.30736 523:0.868365 524:1.26639 590:0.922947 670:0.871093 909:0.917557 910:1.09667 1002:0.941819 1012:0.874161 1037:0.865274 1078:0.966904 1115:0.919889 1116:1.03245 1206:0.923738 1207:1.28586 1213:0.891614 1447:0.857791 1598:1.01442
4:1.42748 27:0.800701 90:0.810024 105:0.982306 209:0.895139 260:0.854488 328:0.806342 354:0.911729 395:0.884376 549:0.859331 625:0.826023 881:0.833345 956:0.809157 967:0.842213 990:0.911177 1515:0.84052 1516:1.35419 1535:1.33093 1613:0.799643 3187:0.811527
73:0.824136 337:0.826991 342:0.900479 498:0.866533 563:0.868857 935:1.39835 1006:1.02211 1197:0.854806 1546:1.33331 1842:0.884811 1906:0.816347 1927:0.995384 1976:1.18206 1990:0.804443 2141:0.816228 2156:0.807772 2520:0.866362 3424:1.01169 3431:0.804068 3547:0.812072
4:1.27207 10:0.885261 11:1.00971 14:0.900195 27:0.909936 29:1.10372 31:0.915897 56:0.984869 89:0.828544 185:1.25308 209:0.868406 233:0.834071 305:0.839131 324:0.857206 417:0.84784 564:0.848366 567:0.852103 576:0.869528 711:0.832896 953:0.840848
4:0.842854 11:1.01959 13:0.857888 14:0.852658 33:0.918502 35:0.843013 55:0.887247 71:1.53397 72:1.45311 83:0.909905 88:0.866277 153:0.842148 188:0.862896 205:0.85943 274:0.869635 287:0.921631 305:0.92943 315:1.0261 330:0.910548 623:0.858911
105:0.934776 184:0.844069 209:0.849885 217:1.18467 261:0.849519 264:0.882828 337:0.839181 343:0.986837 363:0.993937 429:1.36202 779:0.951193 787:0.846118 998:1.29159 1179:0.871672 1273:0.904951 1449:0.922656 1921:1.33574 2757:0.822669 2850:0.853087 3669:0.943752
0:1.02974 390:0.874074 391:1.50002 413:0.878594 513:1.02925 547:1.25889 590:0.850218 634:0.941334 657:0.854271 707:1.10739 718:1.11345 720:0.895196 824:1.13609 991:1.00024 1038:1.09313 1117:0.917707 1408:0.904987 1807:0.852547 2510:0.847406 2690:0.856594
4:1.21513 11:0.961648 98:1.15539 120:0.855433 146:0.838673 147:0.917853 162:0.916555 191:0.92507 193:0.874164 224:0.860996 228:0.943425 247:0.927923 248:0.890243 269:0.83735 777:0.901912 778:1.02235 977:0.885679 1301:1.09437 1532:0.838393 1724:0.901883
0:1.16853 384:1.00122 1190:0.890988 1255:0.886609 1256:0.998196 1257:1.04047 1309:0.906644 1310:0.98152 1311:1.07891 1312:1.09433 2905:1.4764 2965:0.902365 2966:0.948137 2968:0.984944 2969:0.902217 2970:0.899041 2971:0.93433 2972:0.908027 2975:1.10531 2992:0.933633
149:0.904547 239:0.848341 240:0.879077 310:1.04109 323:0.857938 333:0.847846 388:1.03322 563:1.01803 568:1.11932 611:0.842421 630:0.829498 847:1.10288 973:1.07193 1349:1.01721 1377:1.24432 1378:1.02583 1384:0.862603 1431:0.881248 1459:0.853411 1552:0.818781
55:0.8207 64:0.959629 142:0.922724 283:0.874427 292:0.834929 293:0.827525 305:0.82746 308:1.15833 311:1.05777 430:0.832324 435:0.986524 636:0.83341 673:0.875854 1486:1.12199 1909:1.11938 1929:0.832323 2459:0.969666 2754:1.00714 2854:0.948825 2855:0.952989
361:0.93914 454:1.07503 516:0.918063 556:0.841891 590:0.961609 638:1.15514 641:1.02286 642:0.834948 797:0.836992 820:0.900953 1211:0.859416 1265:1.01303 1266:0.86252 1328:0.909594 1446:0.84265 1584:0.881317 1667:0.917651 1855:0.942814 2005:1.06976 2368:0.843028
24:0.904483 31:0.816461 92:1.13632 161:1.10268 179:0.837696 274:0.816093 275:0.854073 282:0.887417 449:0.822612 479:0.887405 555:0.839337 616:0.835433 770:0.814209 842:0.836106 1174:0.829396 2087:0.824746 2289:0.850749 2536:0.838147 2637:0.831028 3150:0.839761
153:0.828141 195:0.853498 436:0.978583 511:0.903811 1248:0.868381 1275:0.908291 1565:1.04015 1662:0.873225 1844:1.35754 1848:1.33701 1849:1.32096 1876:0.806686 1893:1.17569 1924:1.08054 1946:0.815042 2066:0.819374 2636:0.850687 2811:0.826858 3149:0.845859 3279:0.84052
16:0.916737 45:0.903629 78:0.840191 109:0.865012 111:0.839633 133:0.812418 197:0.839103 199:1.0272 378:0.9523 379:0.868309 669:0.862535 670:1.0853 793:0.801937 801:0.895601 882:0.828584 1040:0.810527 1318:0.810521 1363:0.801422 1426:0.811913 1464:0.857584
72:0.940111 158:0.850124 205:0.835616 220:1.39487 239:1.15061 257:0.837436 268:0.866204 271:0.921563 310:1.27652 326:0.87565 346:0.87756 681:0.85966 952:1.52248 1061:0.978244 2675:0.8295 2709:0.911952 2949:0.867046 2984:1.17769 3385:0.8864 3607:0.836264
4:0.931431 41:1.05044 45:0.96046 479:0.919897 551:0.977845 557:0.84178 734:0.973675 865:0.925213 1039:0.860972 1040:1.30381 1041:1.16139 1117:0.880637 1155:0.882403 1156:0.877302 1157:0.87742 1274:0.904781 1332:0.872568 1588:0.845114 1591:0.978862 1747:1.01487
0:1.08211 2:0.877177 260:1.17871 328:1.47094 413:0.93847 547:0.890422 549:1.33714 577:0.798255 625:1.32734 1140:0.841467 1190:0.958685 1273:0.872467 1280:0.80777 1332:0.806471 1408:0.96011 1547:0.881311 1671:0.796744 2138:0.827028 2139:0.796018 2752:0.802634
321:1.09731 371:0.886673 416:0.856161 450:0.860537 471:1.59463 472:1.40013 493:0.872115 505:0.872723 729:0.848831 961:0.94382 1025:0.895847 1129:0.938051 1170:0.847511 1286:0.875337 1470:1.29059 2029:0.859177 2434:0.846486 2435:0.86177 2845:0.861687 3212:0.875056
9:1.00739 11:1.22742 19:0.952483 22:1.03851 29:0.992897 33:0.874904 48:0.899623 55:0.954111 84:0.892125 88:0.998959 171:0.865775 205:1.00897 208:1.11991 233:0.87911 282:0.924881 381:0.835361 417:0.91316 599:0.840541 702:0.831067 1672:0.85252
436:0.900433 451:0.83477 452:0.940123 511:0.884447 1146:0.861496 1211:0.897602 1248:1.02047 1275:0.953059 1565:0.89117 1844:0.943085 1846:0.820958 1847:0.872148 1848:1.16375 1849:1.1566 1893:1.20888 2020:0.821662 2220:0.84349 2555:0.836704 2636:0.906863 2873:0.865109
22:0.902154 29:0.871101 46:1.00938 72:0.995482 130:0.916355 268:0.899521 279:1.21819 310:0.900468 314:1.10553 338:0.881934 352:0.919211 366:0.834712 501:0.89171 585:0.985734 675:0.870949 678:0.903009 684:0.86193 1235:0.855374 1809:0.876086 2073:0.888147
416:1.37201 450:0.998859 471:1.54465 472:1.29391 493:0.827092 505:1.1637 961:0.889207 1170:0.885149 1360:0.86711 1470:1.35081 1775:0.841981 1862:0.988737 1961:0.972171 2168:0.873309 2473:1.0017 2835:0.841254 2845:0.830997 3180:0.908665 3326:0.849359 3760:0.908923
132:0.959919 389:0.887632 602:1.04188 629:1.11689 633:1.21801 657:1.27374 670:1.4727 671:1.26839 721:0.963272 781:0.891746 782:0.893305 839:0.889536 910:0.928246 928:0.898618 929:0.879282 997:0.877804 1068:0.893823 1304:0.912808 1688:1.01394 2006:0.97271
0:1.07558 1:1.13689 2:1.15397 36:0.845174 77:1.20612 78:0.857989 79:1.29762 80:0.882867 101:0.886233 214:1.07985 219:0.844922 243:0.857703 508:0.865018 548:0.817832 915:0.889187 1058:0.825741 1059:0.836028 1060:1.017 1620:0.818483 2332:0.845636
166:0.873037 195:0.807873 286:0.919587 289:1.43604 321:0.9852 322:1.10288 414:1.10115 416:0.801718 1627:0.858684 1729:0.8031 1939:0.802574 2012:0.828243 2323:0.831347 2720:0.815881 2889:1.40617 3034:0.821911 3578:0.857733 3779:0.922046 3868:0.804907 3888:0.843017
448:0.896514 450:0.900595 471:1.38653 472:0.832034 647:1.04178 783:1.4545 1004:0.888539 1240:0.829727 1462:1.42648 1675:0.835084 1906:0.840225 2192:0.906572 2193:0.901065 2232:0.864532 2327:1.02826 2359:0.887837 3009:0.840815 3070:0.84047 3179:0.949189 3253:0.899366
109:0.877992 333:0.887854 415:0.889479 444:0.883628 564:1.45779 567:1.52664 582:0.822658 590:1.32631 655:0.839218 747:0.848216 884:0.90695 901:0.85849 921:1.42554 1033:1.16936 1193:0.907184 1258:0.87208 1462:0.856053 1500:0.82352 2130:0.844455 2368:0.846808
4:1.07989 109:1.33633 110:1.09707 400:1.21495 459:1.33361 558:0.984212 633:0.962672 657:1.14362 671:0.995015 749:0.981661 750:1.20194 751:1.0687 752:0.928621 788:0.902528 811:0.902231 839:1.03059 926:0.862046 978:0.912226 1065:0.955692 1199:0.898186
250:0.846428 333:1.27317 419:0.849696 447:1.22383 468:1.04966 606:0.901972 714:0.850515 757:0.882139 860:1.0565 863:0.864673 879:0.885765 1152:0.969754 1286:0.922655 1343:0.860841 1934:0.894786 1991:0.855416 1997:0.865794 2002:0.951752 2003:0.940981 2313:0.883723
543:0.87468 547:0.89774 626:1.54015 664:0.879267 704:1.38027 705:1.4388 707:1.04579 815:0.921036 837:0.913105 838:0.88728 864:0.921 869:1.03395 1081:1.04455 1091:0.855435 1169:0.982474 1361:0.886753 1606:0.964953 1656:1.0117 2560:0.903355 3347:0.914845
4:0.957143 62:0.956806 109:0.864896 110:0.906044 382:0.8334 400:1.52365 422:0.844536 423:1.02926 459:0.851466 465:0.94608 608:1.00382 621:1.13524 647:0.88334 648:1.178 738:1.01997 739:0.956978 747:0.914915 788:0.877299 1034:1.03 1035:0.83875
9:1.11386 23:1.06262 46:1.02325 129:0.826914 131:0.906407 140:1.02239 203:0.974719 245:1.04628 268:1.13337 283:0.971888 284:0.821921 385:0.919101 585:0.847404 604:0.829112 635:0.923005 678:1.38993 1813:0.885415 2116:0.834819 2117:0.847497 3483:0.936891
97:0.944377 184:0.863391 238:0.938892 293:0.834267 414:0.83311 416:0.993212 498:1.32084 499:0.838841 775:0.905113 935:1.20706 936:0.849664 940:0.925499 1109:0.932185 1930:0.978415 1982:0.922557 2152:0.989467 2316:0.880269 2323:0.841217 2383:0.872482 3260:0.920499
164:0.971614 169:0.982076 280:0.888049 363:0.860532 429:0.877816 649:0.970385 1064:0.832825 1190:0.879842 1273:0.868887 1332:0.867311 1411:1.01126 1449:0.885816 1481:0.90703 1721:0.856752 1961:0.87319 2904:1.266 2905:1.00341 2989:0.897872 3399:0.919768 3449:0.849744
451:1.02221 454:1.24771 515:1.16079 516:1.22567 542:0.820516 590:1.0069 925:0.863864 1087:0.92267 1210:0.854701 1356:0.847337 1439:0.828579 1440:0.882617 1443:0.957031 1487:0.90398 1490:0.879623 1947:0.82572 2067:0.838497 2109:0.832873 2314:0.886484 2515:0.850621
81:1.30907 328:0.8899 369:0.885895 563:0.948247 799:0.861297 910:0.864375 992:0.888389 1070:0.864616 1164:0.866232 1411:0.882535 1487:1.06645 1580:0.895877 1623:0.970502 1624:1.16468 1728:1.06395 2176:0.912092 2468:0.863954 3103:1.02432 3105:0.872932 3440:1.03435
129:1.48127 181:0.949758 321:0.820235 610:0.874278 829:0.850736 935:0.856074 1152:0.867014 1381:0.87564 1430:0.954591 1462:1.15826 1501:0.856132 1523:0.837927 1898:0.88083 1899:0.899553 2118:0.907899 2301:1.00978 2385:0.840007 2520:0.848077 2565:0.914721 3275:0.83036
4:0.865091 41:0.898432 181:0.973651 239:0.855069 321:0.895576 400:1.03783 421:1.17086 503:1.24454 612:0.83061 622:1.41722 626:0.943123 659:0.834282 718:0.867012 864:0.849078 973:1.36569 1281:1.06562 1325:0.864818 1381:0.879275 1384:0.94336 1745:0.840174
92:1.25635 161:1.42614 275:0.961125 279:1.02161 314:1.32653 479:0.851303 684:0.796751 1039:0.981873 1094:0.899794 1977:0.811232 2119:0.832265 2251:0.843028 2322:0.862504 2441:0.820113 2683:0.933961 2687:1.23484 2856:0.803814 2865:0.859492 3207:0.807879 3208:0.852196
72:0.893212 180:0.869554 220:0.850265 239:1.32203 310:1.34619 373:0.84855 388:0.855762 503:0.862916 610:0.952997 611:1.01975 622:0.848107 659:0.896284 698:0.848142 843:0.986159 952:1.14114 973:1.08802 1326:0.853777 1506:0.855128 1516:0.888171 1722:0.913137
85:0.947814 86:0.945746 92:0.800969 161:0.803725 179:0.787843 275:0.805604 284:0.794738 407:0.826333 448:0.791458 573:0.816693 635:0.823416 761:0.879799 775:0.93294 784:0.88955 794:0.798464 1865:0.886646 2430:0.817705 2640:0.885338 3358:0.807893 3803:0.788706
0:1.15998 1:1.12008 79:0.910944 81:1.02342 296:1.02277 391:1.38326 404:0.914043 413:0.949246 547:1.20356 548:1.0543 590:1.20654 634:1.16592 707:0.96258 718:1.06401 824:1.01671 991:1.05831 1038:0.911611 1108:0.965793 1352:0.91035 1807:0.900841
59:0.844333 73:0.899624 732:0.868178 772:0.813376 935:0.834812 1168:0.951689 1730:0.857292 1901:1.09738 1902:0.903115 1903:0.897882 1904:0.817374 1907:0.838736 1922:0.969106 1926:0.834745 2211:0.820149 2262:0.825973 2264:0.837185 2316:0.854531 3423:0.86075 3550:0.84706
72:1.17606 175:0.888907 177:0.93268 205:0.922196 207:0.900757 220:1.44552 239:1.24895 310:1.44709 681:0.903569 701:0.881355 952:1.39481 1061:0.948359 1326:0.863416 1365:0.876753 1432:0.870556 2409:0.954434 2709:0.92209 2984:1.13547 3310:0.887782 3412:0.86734
239:1.16988 254:0.816987 310:1.15813 388:0.976274 421:0.885726 584:0.97673 589:0.832324 705:0.880251 952:1.09198 973:1.02727 1279:0.946026 1349:0.843104 1365:1.00372 1387:0.839983 1432:0.960139 1606:0.905806 1745:0.827644 1861:0.863041 2676:0.819957 2724:0.83376
11:1.11797 21:0.846064 23:1.22627 27:1.47123 29:0.928003 48:0.836301 96:0.816628 209:0.822941 227:0.95349 238:1.27496 289:1.10845 319:1.05185 324:0.816458 355:0.820867 414:0.825006 583:0.892333 881:0.882899 990:1.18267 1525:0.909851 1725:0.819784
118:0.933583 119:1.17895 120:1.2861 178:1.05613 191:1.33786 195:1.18403 219:0.981537 229:1.28061 280:0.910904 553:0.959041 607:1.39133 777:1.12549 778:1.13445 977:1.41976 1402:1.10859 1415:0.914127 1732:0.969911 2451:1.20097 2495:0.966524 2595:0.961273
72:1.10504 119:0.856586 205:0.903338 220:1.12052 229:1.04039 239:1.24326 252:0.887393 278:1.17797 310:1.09901 684:0.837697 710:1.06322 843:0.890316 952:1.06894 1061:0.943875 1326:1.32491 1683:0.852264 2073:0.919097 2709:0.838754 2984:0.982828 3014:0.919855
81:0.850383 169:0.853851 491:0.924961 522:0.884896 652:0.885215 734:0.905144 799:0.910161 800:0.946268 858:0.834377 910:0.954819 1164:0.909422 1166:0.829735 1206:0.858757 1330:0.843653 1332:0.934669 1438:0.903555 1481:0.848738 1541:0.85286 1666:0.845039 2132:0.829024
166:1.32919 167:1.30961 286:1.13742 504:0.94166 543:0.915343 562:1.2651 626:0.875952 658:1.58627 659:1.37546 662:1.15811 663:1.1446 664:0.940779 703:0.854986 705:0.997113 709:0.887586 711:1.01258 712:0.864877 825:0.85195 864:0.885847 1091:0.864682
124:0.921664 169:0.874768 426:0.849075 475:1.05418 577:0.825728 925:0.859753 1047:0.954995 1140:0.921771 1455:1.00425 1659:0.865671 1848:0.838897 1849:0.893696 1893:0.879008 2108:1.13301 2365:0.926565 2751:0.838917 2872:0.857407 2873:0.85136 3088:0.916901 3635:0.833189
16:0.808517 72:0.812514 220:1.13981 237:0.76983 239:0.99195 310:0.808866 321:0.782058 342:0.784327 415:0.959348 589:0.824098 636:0.769776 952:1.24296 1061:0.853405 2984:0.774235 3452:0.777119 3605:0.777525 3607:0.773279 3672:0.844575 3800:0.767691 3801:0.80418
0:1.18467 1:0.828057 2:0.904885 115:0.855425 154:0.820718 259:0.869722 303:0.878839 363:1.0565 547:0.822401 549:1.12109 615:1.24185 625:0.852867 650:0.907858 743:0.820568 927:0.833635 1166:0.832515 1187:0.859702 1236:0.824965 1239:0.863375 3296:0.835773
0:1.14679 4:1.21986 213:1.03889 240:0.875385 302:0.892347 391:0.924482 400:1.31839 404:0.867865 547:0.84715 629:0.884371 634:0.855372 650:1.24436 670:0.874061 746:0.869398 757:0.953257 849:0.950429 850:0.972429 907:1.07763 1154:0.926552 1268:0.892925
5:0.890081 7:0.897168 81:0.906185 169:1.03264 328:0.860627 524:0.926534 615:0.9163 668:0.856194 670:0.874028 734:0.868462 743:0.857015 800:1.04356 910:0.931384 1042:0.855299 1076:0.863698 1095:0.923351 1231:0.91199 1411:0.929976 1421:0.946838 2139:0.886557
